career_seq,career_major_name,career_major_category,updated_at,general_selection_subjects,career_selection_subjects,convergence_selection_subjects,source_text,source_url,collected_at
576,컴퓨터보안과,공학계열,2020-12-02,대수|확률과 통계|미적분 Ⅰ|인공지능 수학|물리학|정보,기하|미적분Ⅱ|인공지능 수학|전자기와 양자|역학과 에너지|로봇과 공학세계|인공지능 기초|데이터 과학,수학과 문화|실용 통계|수학과제 탐구|창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 정보보안학과",https://www.career.go.kr/cloud/w/major/uView?seq=576,2026-06-02T12:19:37+00:00
578,컴퓨터소프트웨어과,공학계열,2020-12-02,대수|확률과 통계|미적분 Ⅰ|인공지능 수학|영어Ⅰ|영어Ⅱ|영어독해와 작문|물리학|정보,기하|미적분Ⅱ|인공지능 수학|전자기와 양자|역학과 에너지|로봇과 공학세계|인공지능 기초|데이터 과학,실용 통계|수학과제 탐구|창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 소프트웨어학과",https://www.career.go.kr/cloud/w/major/uView?seq=578,2026-06-02T12:19:37+00:00
579,컴퓨터응용기계과,공학계열,2020-12-02,대수|미적분 Ⅰ|확률과 통계|물리학|화학|지구과학|정보|기술|가정,기하|미적분Ⅱ|역학과 에너지|전자기와 양자|물질과 에너지|화학 반응의 세계|인공지능 기초|데이터 과학|로봇과 공학세계,창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 제어계측공학과",https://www.career.go.kr/cloud/w/major/uView?seq=579,2026-06-02T12:19:38+00:00
10036,컴퓨터정보과,공학계열,2020-12-02,대수|확률과 통계|미적분 Ⅰ|인공지능 수학|영어Ⅰ|영어Ⅱ|영어독해와 작문|물리학|정보,기하|미적분Ⅱ|인공지능 수학|전자기와 양자|역학과 에너지|로봇과 공학세계|인공지능 기초|데이터 과학,실용 통계|수학과제 탐구|창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 컴퓨터공학과",https://www.career.go.kr/cloud/w/major/uView?seq=10036,2026-06-02T12:19:38+00:00
157,태권도과,예체능계열,2020-12-02,독서와 작문|문학|대수|미적분I|확률과 통계|영어 Ⅰ|영어 독해와 작문|사회와 문화|현대사회와 윤리|물리학|생명과학|정보,경제|역학과 에너지|화학 반응의 세계|세포와 물질대사|생물의 유전|데이터 과학,매체 의사소통|실생활 영어 회화|실용 통계,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 체육학과",https://www.career.go.kr/cloud/w/major/uView?seq=157,2026-06-02T12:19:38+00:00
588,토목공학과,공학계열,2020-12-02,대수|미적분Ⅰ|확률과 통계|물리학|화학|지구과학|정보,기하|미적분Ⅱ|도시의 미래 탐구|역학과 에너지|물질과 에너지|화학 반응의 세계|지구시스템과학|데이터 과학,융합과학 탐구|과학의 역사와 문화,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 토목공학과",https://www.career.go.kr/cloud/w/major/uView?seq=588,2026-06-02T12:19:39+00:00
590,토목과,공학계열,2020-12-02,대수|미적분Ⅰ|확률과 통계|물리학|화학|지구과학|정보,기하|미적분Ⅱ|도시의 미래 탐구|역학과 에너지|물질과 에너지|화학 반응의 세계|지구시스템과학|데이터 과학,융합과학 탐구|과학의 역사와 문화,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 토목공학과",https://www.career.go.kr/cloud/w/major/uView?seq=590,2026-06-02T12:19:39+00:00
591,통계학과,자연계열,2020-12-02,대수|미적분 I|확률과 통계|사회와 문화|정보,기하|미적분Ⅱ|인공지능 수학|경제 수학,수학과제 탐구|수학과 문화|실용 통계,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 통계학과",https://www.career.go.kr/cloud/w/major/uView?seq=591,2026-06-02T12:19:40+00:00
10034,통번역학과,인문계열,2020-12-02,영어I|영어II|영어 독해와 작문|제2외국어|한문|세계시민과 지리|세계사|사회와 문화,영어 발표와 토론|심화 영어|심화 영어 독해와 작문|국제 관계의 이해|제2외국어 회화|심화 제2외국어,언어생활 탐구|실생활 영어 회화|세계 문화와 영어|여행지리|제2외국어 문화,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 통번역학과",https://www.career.go.kr/cloud/w/major/uView?seq=10034,2026-06-02T12:19:40+00:00
592,특수교육학과,교육계열,2020-12-02,화법과 언어|독서와 작문|문학|대수|미적분Ⅰ|확률과 통계|영어Ⅰ|영어Ⅱ|영어 독해와 작문|세계시민과 지리|세계사|사회와 문화|현대사회와 윤리|제2외국어 과목,주제 탐구 독서|영어 발표와 토론|동아시아 역사 기행|정치|법과사회|윤리와 사상|교육의 이해,독서 토론과 글쓰기|미디어 영어|역사로 탐구하는 현대 세계|사회문제 탐구,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 교육학과",https://www.career.go.kr/cloud/w/major/uView?seq=592,2026-06-02T12:19:40+00:00
593,특수장비과,공학계열,2020-12-02,대수|확률과 통계|미적분 Ⅰ|인공지능 수학|세계시민과 지리|사회와 문화|정보,기하|미적분Ⅱ|도시의 미래 탐구|경제|로봇과 공학세계|인공지능 기초|데이터 과학,실용 통계|사회문제 탐구|금융과 경제생활|윤리문제 탐구|창의공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 산업공학과",https://www.career.go.kr/cloud/w/major/uView?seq=593,2026-06-02T12:19:41+00:00
21024,특수체육교육과,교육계열,2020-12-02,독서와 작문|문학|대수|미적분Ⅰ|확률과 통계|영어 I|영어 독해와 작문|사회와 문화|현대사회와 윤리|물리학|생명과학|화학|정보|교육학,경제|역학과 에너지|화학 반응의 세계|세포와 물질대사|생물의 유전|교육의 이해,매체 의사소통|실생활 영어 회화|실용 통계,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 체육교육과",https://www.career.go.kr/cloud/w/major/uView?seq=21024,2026-06-02T12:19:41+00:00
596,패션디자인과,예체능계열,2020-12-02,독서와 작문|문학|대수|확률과 통계|영어Ⅰ|영어Ⅱ|영어 독해오작문|미술|정보,주제 탐구 독서|문학과 영상|미술 창작|미술 감상과 비평|인간과 심리,매체 의사소통|미디어 영어|세계 문화와 영어|여행지리|사회문제 탐구|미술과 매체,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 디자인과",https://www.career.go.kr/cloud/w/major/uView?seq=596,2026-06-02T12:19:42+00:00
21025,패션산업과,자연계열,2020-12-02,대수|미적분Ⅰ|확률과 통계|사회와 문화|세계사|화학|생명과학|기술|가정|정보,미적분Ⅱ|경제|물질과 에너지|화학 반응의 세계|생활과학 탐구,실용 통계,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 의류학과",https://www.career.go.kr/cloud/w/major/uView?seq=21025,2026-06-02T12:19:42+00:00
609,프랑스학과,인문계열,2020-12-02,세계시민과 지리|세계사|사회와 문화|제2외국어 과목,동아시아 역사 기행|정치|법과 사회|경제|국제 관계의 이해,기후변화와 지속가능한 세계|세계 문화와 영어,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 국제학과",https://www.career.go.kr/cloud/w/major/uView?seq=609,2026-06-02T12:19:42+00:00
611,피부미용과,예체능계열,2020-12-02,독서와 작문|문학|대수|확률과 통계|영어Ⅰ|영어Ⅱ|영어 독해오작문|미술|정보,주제 탐구 독서|문학과 영상|미술 창작|미술 감상과 비평|인간과 심리,매체 의사소통|미디어 영어|세계 문화와 영어|여행지리|사회문제 탐구|미술과 매체,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 디자인과",https://www.career.go.kr/cloud/w/major/uView?seq=611,2026-06-02T12:19:43+00:00
612,피아노학과,예체능계열,2020-12-02,화법과 언어|독서와 작문|문학|영어Ⅰ|영어Ⅱ|영어 독해와 작문|사회와 문화|음악,주제 탐구 독서|심화 영어|법과 사회|경제|윤리와 사상|음악 연주와 창작|음악 감상과 비평|음악 이론|음악사|시창|청음|음악 전공 실기|합창|합주|음악 공연 실습,매체 의사소통|미디어 영어|세계 문화와 영어|여행지리|음악과 미디어|음악과 문화,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 피아노과",https://www.career.go.kr/cloud/w/major/uView?seq=612,2026-06-02T12:19:43+00:00
615,한문교육과,교육계열,2020-12-02,화법과 언어|독서와 작문|문학|대수|미적분Ⅰ|확률과 통계|영어Ⅰ|영어Ⅱ|영어 독해와 작문|세계시민과 지리|세계사|사회와 문화|현대사회와 윤리|제2외국어 과목,주제 탐구 독서|영어 발표와 토론|심화 영어|심화 영어 독해와 직문|동아시아 역사 기행|정치|윤리와 사상|제2외국어 회화 과목|심화 제2외국어 과목,독서 토론과 글쓰기|언어생활 탐구|실생활 영어 회화|미디어 영어|세계 문화와 영어|사회문제 탐구|제2외국어 문화 과목,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 언어교과교육과",https://www.career.go.kr/cloud/w/major/uView?seq=615,2026-06-02T12:19:44+00:00
616,한문학과,인문계열,2020-12-02,화법과 언어|독서와 작문|문학|세계시민과 지리|세계사|사회와 문화|제2외국어|한문,문학과 영상|인문학과 윤리|동아시아 역사 기행|국제 관계의 이해|제2외국어 회화|심화 제2외국어,언어생활 탐구|여행지리|역사로 탐구하는 현대 세계|사회문제 탐구|제2외국어 문화|언어생활과 한자,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 동양어학과",https://www.career.go.kr/cloud/w/major/uView?seq=616,2026-06-02T12:19:44+00:00
10001,한약자원학과,자연계열,2020-12-02,대수|미적분Ⅰ|확률과 통계|물리학|화학|생명과학|지구과학|정보,기하|미적분Ⅱ|역학과 에너지|전자기와 양자|물질과 에너지|화학 반응의 세계|세포와 물질대사|로봇과 공학세계,융합과학 탐구,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 재료공학과",https://www.career.go.kr/cloud/w/major/uView?seq=10001,2026-06-02T12:19:44+00:00
618,한약학과,의약계열,2020-12-02,확률과 통계|화학|생명과학|현대사회와 윤리,물질과 에너지|화학 반응의 세계|세포와 물질대사|생물의 유전|법과 사회|보건,융합과학 탐구|화학 실험,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 약학과",https://www.career.go.kr/cloud/w/major/uView?seq=618,2026-06-02T12:19:45+00:00
619,한의예과,의약계열,2020-12-02,미적분Ⅰ|확률과 통계|화학|생명과학|현대사회와 윤리|한문,미적분Ⅱ|물질과 에너지|화학 반응의 세계|세포와 물질대사|생물의 유전|한문 고전 읽기|보건,융합과학 탐구|생명과학 실험,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 한의예과",https://www.career.go.kr/cloud/w/major/uView?seq=619,2026-06-02T12:19:45+00:00
10052,항공보안과,공학계열,2020-12-02,대수|미적분 Ⅰ|확률과 통계|물리학|화학|정보|기술|가정|현대사회와 윤리,기하|역학과 에너지|전자기와 양자|법과 사회|심화 영어|한국지리 탐구|동아시아 역사 기행,세계 문화와 영어|여행지리,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 항공운항학과",https://www.career.go.kr/cloud/w/major/uView?seq=10052,2026-06-02T12:19:46+00:00
623,항공여행과,사회계열,2020-12-02,현대사회와 윤리|세계시민과 지리|세계사|사회와 문화|제 2외국어 과목,직무 영어|한국지리 탐구,세계 문화와 영어|여행지리|사회문제 탐구,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 항공서비스학과",https://www.career.go.kr/cloud/w/major/uView?seq=623,2026-06-02T12:19:46+00:00
624,항공우주공학과,공학계열,2020-12-02,대수|미적분 Ⅰ|확률과 통계|물리학|화학|지구과학|정보|기술|가정,기하|미적분Ⅱ|역학과 에너지|전자기와 양자|물질과 에너지|화학 반응의 세계|인공지능 기초|데이터 과학|로봇과 공학세계,창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 항공우주공학과",https://www.career.go.kr/cloud/w/major/uView?seq=624,2026-06-02T12:19:46+00:00
626,항공운항학과,공학계열,2020-12-02,대수|미적분 Ⅰ|확률과 통계|물리학|화학|정보|기술|가정|현대사회와 윤리,기하|역학과 에너지|전자기와 양자|법과 사회|심화 영어|한국지리 탐구|동아시아 역사 기행,세계 문화와 영어|여행지리,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 항공운항학과",https://www.career.go.kr/cloud/w/major/uView?seq=626,2026-06-02T12:19:47+00:00
627,항공정비과,공학계열,2020-12-02,대수|미적분 Ⅰ|확률과 통계|물리학|화학|지구과학|정보|기술|가정,기하|미적분Ⅱ|역학과 에너지|전자기와 양자|물질과 에너지|화학 반응의 세계|인공지능 기초|데이터 과학|로봇과 공학세계,창의 공학 설계|소프트웨어와 생활,"출처 : 서울특별시교육청교육연구정보원, 2022 개정 교육과정 선택 과목 안내서, 항공우주공학과",https://www.career.go.kr/cloud/w/major/uView?seq=627,2026-06-02T12:19:47+00:00
